Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_log,TotalWorkingYears_log,YearsPerCompany,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
36,429,2,4,1,1294,3,53,3,2,2,5410,2323,9,11,3,4,80,0,18,2,3,16,14,5,12,8.596189197642735,2.9444389791664403,2.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
44,621,15,3,1,1295,1,73,3,3,4,7978,14075,1,11,3,4,80,1,10,2,3,10,7,0,5,8.984568369308281,2.3978952727983707,10.0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
28,193,2,3,1,1296,4,52,2,1,4,3867,14222,1,12,3,2,80,1,2,2,3,2,2,2,2,8.260492856573185,1.0986122886681098,2.0,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
51,968,6,2,1,1297,2,40,2,1,3,2838,4257,0,14,3,2,80,0,8,6,2,7,0,7,7,7.951207156472972,2.19722457733622,8.0,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
30,879,9,2,1,1298,3,72,3,2,3,4695,12858,7,18,3,3,80,0,10,3,3,8,4,1,7,8.454466361507933,2.3978952727983707,1.4285714285714286,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
29,806,7,3,1,1299,2,39,3,1,3,3339,17285,3,13,3,1,80,2,10,2,3,7,7,7,7,8.113726085970747,2.3978952727983707,3.3333333333333335,True,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
28,640,1,3,1,1301,4,84,3,1,1,2080,4732,2,11,3,2,80,0,5,2,2,3,2,1,2,7.640603826393634,1.791759469228055,2.5,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
25,266,1,3,1,1303,4,40,3,1,2,2096,18830,1,18,3,4,80,0,2,3,2,2,2,2,1,7.64826303090192,1.0986122886681098,2.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
32,604,8,3,1,1304,3,56,4,2,4,6209,11693,1,15,3,3,80,2,10,4,4,10,7,0,8,8.733916174927524,2.3978952727983707,10.0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
45,364,25,3,1,1306,2,83,3,5,2,18061,13035,3,22,4,3,80,0,22,4,3,0,0,0,0,9.801565562810744,3.1354942159291497,7.333333333333333,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
39,412,13,4,1,1307,3,94,2,4,2,17123,17334,6,13,3,4,80,2,21,4,3,19,9,15,2,9.748236267264836,3.091042453358316,3.5,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
58,848,23,4,1,1308,1,88,3,1,3,2372,26076,1,12,3,4,80,2,2,3,3,2,2,2,2,7.771910256435763,1.0986122886681098,2.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
32,1089,7,2,1,1309,4,79,3,2,3,4883,22845,1,18,3,1,80,1,10,3,3,10,4,1,1,8.493719835230594,2.3978952727983707,10.0,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
39,360,23,3,1,1310,3,93,3,1,1,3904,22154,0,13,3,1,80,0,6,2,3,5,2,0,3,8.270013062273787,1.9459101490553128,6.0,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
30,1138,6,3,1,1311,1,48,2,2,4,4627,23631,0,12,3,1,80,1,10,6,3,9,2,6,7,8.439880088313567,2.3978952727983707,10.0,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
36,325,10,4,1,1312,4,63,3,3,3,7094,5747,3,12,3,1,80,0,10,0,3,7,7,1,7,8.867145589594143,2.3978952727983707,3.3333333333333335,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
46,991,1,2,1,1314,4,44,3,1,1,3423,22957,6,12,3,3,80,0,10,3,4,7,6,5,7,8.138564737261632,2.3978952727983707,1.6666666666666667,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
28,1476,1,3,1,1315,3,55,1,2,4,6674,16392,0,11,3,1,80,3,10,6,3,9,8,7,5,8.80612448326845,2.3978952727983707,10.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
50,1322,28,3,1,1317,4,43,3,4,1,16880,22422,4,11,3,2,80,0,25,2,3,3,2,1,2,9.733944008101387,3.258096538021482,6.25,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
40,299,25,4,1,1318,4,57,2,3,2,9094,17235,2,12,3,3,80,0,9,2,3,5,4,1,0,9.115480090952223,2.302585092994046,4.5,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
52,1030,5,3,1,1319,2,64,3,3,2,8446,21534,9,19,3,3,80,0,10,2,2,8,7,7,7,9.041566627727496,2.3978952727983707,1.1111111111111112,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
30,634,17,4,1,1321,2,95,3,3,1,11916,25927,1,23,4,4,80,2,9,2,3,9,1,0,8,9.385721231090804,2.302585092994046,9.0,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
39,524,18,2,1,1322,1,32,3,2,3,4534,13352,0,11,3,1,80,0,9,6,3,8,7,1,7,8.419580362549237,2.302585092994046,9.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
31,587,2,4,1,1324,4,57,3,3,3,9852,8935,1,19,3,1,80,1,10,5,2,10,8,9,6,9.195531256322475,2.3978952727983707,10.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
41,256,10,2,1,1329,3,40,1,2,2,6151,22074,1,13,3,1,80,0,19,4,3,19,2,11,9,8.72453251118548,2.995732273553991,19.0,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
31,1060,1,3,1,1331,4,54,3,1,2,2302,8319,1,11,3,1,80,0,3,2,4,3,2,2,2,7.741967899820685,1.3862943611198906,3.0,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
44,935,3,3,1,1333,1,89,3,1,1,2362,14669,4,12,3,3,80,0,10,4,4,3,2,1,2,7.767687277186908,2.3978952727983707,2.5,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
42,495,2,1,1,1334,3,37,3,4,3,17861,26582,0,13,3,4,80,0,21,3,2,20,8,2,10,9.790430830243832,3.091042453358316,21.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
55,282,2,2,1,1336,4,58,1,5,3,19187,6992,4,14,3,4,80,1,23,5,3,19,9,9,11,9.862040362621954,3.1780538303479458,5.75,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
56,206,8,4,1,1338,4,99,3,5,2,19717,4022,6,14,3,1,80,0,36,4,3,7,3,7,7,9.889287203134987,3.610917912644224,6.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
40,458,16,2,1,1340,3,74,3,1,3,3544,8532,9,16,3,2,80,1,6,0,3,4,2,0,0,8.173293438966228,1.9459101490553128,0.6666666666666666,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
34,943,9,3,1,1344,4,86,3,3,4,8500,5494,0,11,3,4,80,1,10,0,2,9,7,1,6,9.04793908261736,2.3978952727983707,10.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
40,523,2,3,1,1346,3,98,3,2,4,4661,22455,1,13,3,3,80,0,9,4,3,9,8,8,8,8.447199819595703,2.302585092994046,9.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
41,1018,1,3,1,1349,3,66,3,2,1,4103,4297,0,17,3,4,80,1,10,2,3,9,3,1,7,8.319717386850606,2.3978952727983707,10.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
35,482,4,4,1,1350,3,87,3,2,3,4249,2690,1,11,3,2,80,0,9,3,3,9,6,1,1,8.354674261918463,2.302585092994046,9.0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
51,770,5,3,1,1352,3,84,3,4,2,14026,17588,1,11,3,2,80,1,33,2,3,33,9,0,10,9.54873932271967,3.5263605246161616,33.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
38,1009,2,2,1,1355,2,31,3,2,1,6893,19461,3,15,3,4,80,1,11,3,3,7,7,1,7,8.83840674707681,2.4849066497880004,3.6666666666666665,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
34,507,15,2,1,1356,3,66,3,2,1,6125,23553,1,12,3,4,80,0,10,6,4,10,8,9,6,8.72029728739272,2.3978952727983707,10.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
25,882,19,1,1,1358,4,67,3,1,4,3669,9075,3,11,3,3,80,3,7,6,2,3,2,1,2,8.207946941048617,2.079441541679836,2.3333333333333335,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
58,601,7,4,1,1360,3,53,2,3,1,10008,12023,7,14,3,4,80,0,31,0,2,10,9,5,9,9.21123996721902,3.4657359027997265,4.428571428571429,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
40,329,1,4,1,1361,2,88,3,1,2,2387,6762,3,22,4,3,80,1,7,3,3,4,2,0,3,7.778211474512493,2.079441541679836,2.3333333333333335,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
36,607,7,3,1,1362,1,83,4,2,1,4639,2261,2,16,3,4,80,1,17,2,2,15,7,6,13,8.442469645220301,2.8903717578961645,8.5,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
48,855,4,3,1,1363,4,54,3,3,4,7898,18706,1,11,3,3,80,0,11,2,3,10,9,0,8,8.97449144816442,2.4849066497880004,11.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
27,1291,11,3,1,1364,3,98,4,1,4,2534,6527,8,14,3,2,80,1,5,4,3,1,0,0,0,7.837948916025283,1.791759469228055,0.625,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
51,1405,11,2,1,1367,4,82,2,4,2,13142,24439,3,16,3,2,80,0,29,1,2,5,2,0,3,9.483644576482009,3.4011973816621555,9.666666666666666,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
18,1124,1,3,1,1368,4,97,3,1,4,1611,19305,1,15,3,3,80,0,0,5,4,0,0,0,0,7.385230923066573,0.0,0.0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
35,817,1,3,1,1369,4,60,2,2,4,5363,10846,0,12,3,2,80,1,10,0,3,9,7,0,0,8.587465244401569,2.3978952727983707,10.0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
27,793,2,1,1,1371,4,43,1,2,4,5071,20392,3,20,4,2,80,0,8,3,3,6,2,0,0,8.531490496117062,2.19722457733622,2.6666666666666665,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
55,267,13,4,1,1372,1,85,4,4,3,13695,9277,6,17,3,3,80,0,24,2,2,19,7,3,8,9.524859098381524,3.218875824868201,4.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
56,1369,23,3,1,1373,4,68,3,4,2,13402,18235,4,12,3,1,80,1,33,0,3,19,16,15,9,9.503233841478496,3.5263605246161616,8.25,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
34,999,26,1,1,1374,1,92,2,1,3,2029,15891,1,20,4,3,80,3,5,2,3,5,4,0,0,7.615791072035833,1.791759469228055,5.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
40,1202,2,1,1,1375,2,89,4,2,3,6377,13888,5,20,4,2,80,3,15,0,3,12,11,11,8,8.760609847570002,2.772588722239781,3.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,285,29,3,1,1377,2,86,3,2,3,5429,17491,4,13,3,1,80,2,10,1,3,8,7,7,7,8.599694412927981,2.3978952727983707,2.5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
31,703,2,3,1,1379,3,90,2,1,4,2785,11882,7,14,3,3,80,0,3,3,4,1,0,0,0,7.932362154339751,1.3862943611198906,0.42857142857142855,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
35,662,18,4,1,1380,4,67,3,2,3,4614,23288,0,18,3,3,80,1,5,0,2,4,2,3,2,8.437067146936952,1.791759469228055,5.0,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
38,693,7,3,1,1382,4,57,4,1,3,2610,15748,1,11,3,4,80,3,4,2,3,4,2,0,3,7.867488568699128,1.6094379124341005,4.0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
34,404,2,4,1,1383,3,98,3,2,4,6687,6163,1,11,3,4,80,0,14,2,4,14,11,4,11,8.808070154764538,2.70805020110221,14.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
28,736,26,3,1,1387,3,48,2,2,1,4724,24232,1,11,3,3,80,1,5,0,3,5,3,0,4,8.460622839927844,1.791759469228055,5.0,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
31,330,22,4,1,1389,4,98,3,2,3,6179,21057,1,15,3,4,80,2,10,3,2,10,2,6,7,8.729073550451737,2.3978952727983707,10.0,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
39,1498,21,4,1,1390,1,44,2,2,4,6120,3567,3,12,3,4,80,2,8,2,4,5,4,1,4,8.71948076085107,2.19722457733622,2.6666666666666665,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
51,541,2,3,1,1391,2,52,3,3,2,10596,15395,2,11,3,2,80,0,14,5,3,4,2,3,2,9.268326221174837,2.70805020110221,7.0,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
41,1200,22,3,1,1392,4,75,3,2,4,5467,13953,3,14,3,1,80,2,12,4,2,6,2,3,3,8.60666819784384,2.5649493574615367,4.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37,1439,4,1,1,1394,3,54,3,1,3,2996,5182,7,15,3,4,80,0,8,2,3,6,4,1,3,8.005367067316664,2.19722457733622,1.1428571428571428,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
33,1111,5,1,1,1395,2,61,3,2,4,9998,19293,6,13,3,1,80,0,8,2,4,5,4,1,2,9.21024036697585,2.19722457733622,1.3333333333333333,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
32,499,2,1,1,1396,3,36,3,2,2,4078,20497,0,13,3,1,80,3,4,3,2,3,2,1,2,8.313607139317558,1.6094379124341005,4.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
39,1485,25,2,1,1397,3,71,3,3,3,10920,3449,3,21,4,2,80,1,13,2,3,6,4,0,5,9.298442820197728,2.6390573296152584,4.333333333333333,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
25,1372,18,1,1,1399,1,93,4,2,3,6232,12477,2,11,3,2,80,0,6,3,2,3,2,1,2,8.73761303680885,1.9459101490553128,3.0,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
52,322,28,2,1,1401,4,59,4,4,3,13247,9731,2,11,3,2,80,1,24,3,2,5,3,0,2,9.49160187662504,3.218875824868201,12.0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True
43,930,6,3,1,1402,1,73,2,2,3,4081,20003,1,14,3,1,80,0,20,3,1,20,7,1,8,8.31434234336979,3.044522437723423,20.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True
27,205,10,3,1,1403,4,98,2,2,4,5769,7100,1,11,3,4,80,0,6,3,3,6,2,4,4,8.660427359502146,1.9459101490553128,6.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
27,135,17,4,1,1405,4,51,3,1,3,2394,25681,1,13,3,4,80,0,8,2,3,8,2,7,7,7.781138509845015,2.19722457733622,8.0,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
26,683,2,1,1,1407,1,36,2,1,4,3904,4050,0,12,3,4,80,0,5,2,3,4,3,1,1,8.270013062273787,1.791759469228055,5.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
42,1147,10,3,1,1408,3,31,3,4,1,16799,16616,0,14,3,3,80,1,21,5,3,20,7,0,9,9.72913416539135,3.091042453358316,21.0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
52,258,8,4,1,1409,3,54,3,1,1,2950,17363,9,13,3,3,80,0,12,2,1,5,4,0,4,7.989899374942939,2.5649493574615367,1.3333333333333333,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
37,1462,11,3,1,1411,1,94,3,1,3,3629,19106,4,18,3,1,80,0,8,6,3,3,2,0,2,8.196987927258897,2.19722457733622,2.0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
35,200,18,2,1,1412,3,60,3,3,4,9362,19944,2,11,3,3,80,0,10,2,3,2,2,2,2,9.14452103093889,2.3978952727983707,5.0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
25,949,1,3,1,1415,1,81,3,1,4,3229,4910,4,11,3,2,80,1,7,2,2,3,2,0,2,8.080237416216702,2.079441541679836,1.75,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
